ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
BNRG,Short,52.8104,IN_BAND,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",2.12,,SHORT_GENESIS,0.969,0.9787,0.9496,0.9,0.99,0.8,10505446,7.12,STOPPED,-1.0,True,7.2,80.42,2026-07-08_1744,2026-07-08
FCEL,Short,50.9083,STRETCHED,LOW,67.61,,SHORT_GENESIS,20.8504,21.0589,20.4334,22.54,23.38,20.59,21503191,-8.1,STOPPED,-1.0,True,22.07,2.42,2026-07-08_1744,2026-07-08
RIVN,Short,23.8826,IN_BAND,LOW,1361.12,,SHORT_GENESIS,15.67,15.8267,15.3566,16.66,16.79,15.4307,110858719,-6.32,STOPPED,-1.0,True,5.28,8.48,2026-07-08_1744,2026-07-08
PENG,Short,4.8954,IN_BAND,LOW,50.75,,SHORT_GENESIS,65.21,65.8621,63.9058,78.47,80.0,63.7601,13797265,-20.33,STOPPED,-1.0,True,3.52,3.03,2026-07-08_1744,2026-07-08
