ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,stop_adjusted,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,path,gap_quality,sponsorship,vol_ratio,vol_hot,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,tfs,cluster_top,cluster_bot,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
YYGH,Long,BREAKOUT,T3-LONG_WATCH,33,1.47,1.41,1.6607,,3.2,0.06,False,1.47,0.0,INSIDE,1,1,HIGHWAY,WAITING,0.48,0.5,True,NANO,1.57,1.44,1.32,1.56,18.2,MID,MID,5,1,5,13.0,D,,,,,,,,,,,,,True,0.24109285714285714,0.25,N/A,
SMR,Long,BREAKOUT,T2-LONG,75,10.71,9.225,13.68,,2.0,1.485,False,10.21,0.0,INSIDE,1,1,OPEN_ROAD,EXCITED,2.28,0.7,True,MEGA,0.06,10.65,10.81,10.49,-3.0,DISCOUNT,DISCOUNT,214,4,184,2.8,C,,,,,,,,,,,,,True,0.6910785714285714,2.15,N/A,
CSX,Long,BREAKOUT,T3-LONG_WATCH,54,49.04,46.948,53.224,,2.0,2.092,False,49.04,0.0,INSIDE,1,1,OPEN_ROAD,EXCITED,2.18,1.1,True,MEGA,0.01,48.365,48.37,48.36,-0.0,FLAT,FLAT,448,7,134,2.2,C,,,,,,,,,,,,,False,1.0027142857142854,2.09,N/A,
AEON,Long,BOUNCE,T1-STRONG_LONG,100,0.29,0.1879,0.4942,,2.0,0.1021,,0.29,3.0,CLOSE,7,7,OPEN_ROAD,EXCITED,643.56,,,MED,8.48,0.2635,0.231,0.296,28.1,PREMIUM,MID,30,7,9,41.4,C,"10m,15m,1d,1h,30m,4h,5m",0.2813,0.2379,968919433.0,14.2,4.7,1452637.0,1.0,54.1,39.0,8.0,24.01,False,0.043749285714285706,2.33,N/A,
UBXG,Long,BOUNCE,T2-LONG,100,5.03,4.4621,8.7965,5.2,6.6,0.5679,,5.03,3.0,CLOSE,1,1,HIGHWAY,EXCITED,1.32,,,NANO,0.46,5.2,5.04,5.36,6.3,DISCOUNT,DISCOUNT,40,2,1,74.9,C,4h,4.88,4.6014,9400005.0,0.2,0.6,0.0,1.0,195.8,9.0,3.0,0.59,True,,,N/A,
