ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
INN,6.555,6.97,6.72,6.79,BELOW_PDH,BELOW_PDL,True,6.83,6.685,0.0,BELOW_ORL,0.018,False,False,0.018,3.15,18,AVOID_LONG,84,AVOID_SHORT_CHASE
INSM,112.0,111.92,107.06,111.6,ABOVE_PDH,ABOVE_PDL,True,111.27,108.55,1.0,ABOVE_ORH,0.858,True,False,0.858,2.49,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
INTC,121.13,130.74,117.63,120.35,BELOW_PDH,ABOVE_PDL,True,127.26,121.52,0.0,BELOW_ORL,0.0,False,False,0.0,1.14,30,AVOID_LONG,72,AVOID_SHORT_CHASE
IVDA,0.3312,0.3655,0.32,0.344,BELOW_PDH,ABOVE_PDL,True,0.3498,0.33,0.061,OR_BOTTOM_THIRD,0.061,False,False,0.061,0.24,58,RELOAD_ZONE,50,AVOID_SHORT_CHASE
JEM,1.62,3.56,1.78,2.3,BELOW_PDH,BELOW_PDL,True,2.08,1.72,0.0,BELOW_ORL,0.439,False,False,0.439,0.6,26,AVOID_LONG,72,CONTINUATION_SHORT
JRSH,4.5655,4.735,4.4,4.45,REJECTED_PDH,RECLAIMED_PDL,True,4.785,4.37,0.471,OR_MIDDLE,0.471,False,False,0.471,1.08,50,AVOID_LONG,54,AVOID_SHORT
KEEL,4.8219,5.46,4.52,4.59,BELOW_PDH,ABOVE_PDL,True,5.1,4.72,0.268,OR_BOTTOM_THIRD,0.268,False,False,0.268,1.08,58,RELOAD_ZONE,50,NEUTRAL
LASE,1.38,1.575,1.4,1.4,BELOW_PDH,BELOW_PDL,True,1.4165,1.32,0.622,OR_MIDDLE,0.6,False,False,0.6,3.71,38,NEUTRAL,62,CONTINUATION_SHORT
LHSW,5.19,1.83,1.69,1.8,ABOVE_PDH,ABOVE_PDL,True,7.74,5.24,0.0,BELOW_ORL,0.089,False,False,0.089,0.81,50,AVOID_LONG,52,AVOID_SHORT_CHASE
LIND,25.48,26.995,25.88,26.22,BELOW_PDH,BELOW_PDL,True,26.38,25.71,0.0,BELOW_ORL,0.109,False,True,0.109,2.36,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
MMYT,57.7805,58.49,56.55,58.27,REJECTED_PDH,ABOVE_PDL,True,58.8,57.39,0.277,OR_BOTTOM_THIRD,0.414,False,False,0.414,2.61,46,AVOID_LONG,62,NEUTRAL
MRVI,5.8123,6.27,5.965,6.04,BELOW_PDH,BELOW_PDL,True,6.025,5.815,0.0,BELOW_ORL,0.0,False,False,0.0,2.01,18,AVOID_LONG,84,AVOID_SHORT_CHASE
MU,960.0,1064.64,950.28,975.56,BELOW_PDH,ABOVE_PDL,True,1018.3,988.091,0.0,BELOW_ORL,0.0,False,False,0.0,1.16,30,AVOID_LONG,72,AVOID_SHORT_CHASE
NEXR,0.5885,0.6823,0.62,0.639,BELOW_PDH,BELOW_PDL,True,0.6358,0.5,0.652,OR_TOP_THIRD,0.652,False,False,0.652,0.53,38,NEUTRAL,68,CONTINUATION_SHORT
NIVF,1.55,1.4973,1.29,1.3824,ABOVE_PDH,RECLAIMED_PDL,True,1.6,1.27,0.848,OR_TOP_THIRD,0.651,False,False,0.651,0.53,74,CONTINUATION_LONG,40,AVOID_SHORT
NMRA,1.6283,1.725,1.61,1.67,REJECTED_PDH,ABOVE_PDL,True,1.75,1.65,0.0,BELOW_ORL,0.0,False,False,0.0,2.12,18,AVOID_LONG,84,AVOID_SHORT_CHASE
NN,17.35,18.14,16.0,16.28,BELOW_PDH,ABOVE_PDL,True,16.709,16.22,1.0,ABOVE_ORH,0.753,False,False,0.753,1.73,72,CONTINUATION_LONG,34,AVOID_SHORT
NOK,12.42,12.91,11.895,12.07,BELOW_PDH,ABOVE_PDL,True,12.76,12.35,0.171,OR_BOTTOM_THIRD,0.171,False,False,0.171,1.2,50,RELOAD_ZONE,62,AVOID_SHORT_CHASE
NRG,141.78,142.05,135.16,136.7,TESTING_PDH,ABOVE_PDL,True,140.755,138.0,1.0,ABOVE_ORH,0.934,False,False,0.934,2.62,72,AVOID_LONG_CHASE,34,AVOID_SHORT
NTRA,283.8,279.63,271.64,279.32,ABOVE_PDH,ABOVE_PDL,True,284.045,276.4001,0.968,OR_TOP_THIRD,0.636,True,False,0.636,1.78,80,PULLBACK_BUY_ZONE,40,NEUTRAL
NU,14.05,13.75,13.3238,13.61,ABOVE_PDH,ABOVE_PDL,True,13.75,13.43,1.0,ABOVE_ORH,0.985,False,False,0.985,2.28,84,AVOID_LONG_CHASE,26,AVOID_SHORT
OBAI,0.7006,0.739,0.6511,0.7131,BELOW_PDH,ABOVE_PDL,True,0.7306,0.7,0.02,OR_BOTTOM_THIRD,0.018,False,False,0.018,0.58,58,RELOAD_ZONE,50,AVOID_SHORT_CHASE
OC,146.79,152.4,147.51,151.06,BELOW_PDH,BELOW_PDL,True,151.25,146.93,0.0,BELOW_ORL,0.341,False,True,0.341,1.76,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
ORCL,143.5,147.06,138.8272,140.27,BELOW_PDH,ABOVE_PDL,True,145.6222,141.16,0.524,OR_MIDDLE,0.524,False,False,0.524,1.19,50,NEUTRAL,50,NEUTRAL
OSS,15.75,18.35,15.61,15.69,BELOW_PDH,RECLAIMED_PDL,True,16.43,15.4,0.34,OR_BOTTOM_THIRD,0.28,False,True,0.28,2.24,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
PCOR,43.99,44.31,41.73,43.97,REJECTED_PDH,ABOVE_PDL,True,44.52,42.91,0.671,OR_TOP_THIRD,0.607,True,False,0.607,3.26,56,PULLBACK_BUY_ZONE,60,NEUTRAL
PCVX,56.96,58.485,55.615,58.39,BELOW_PDH,ABOVE_PDL,True,58.31,56.545,0.235,OR_BOTTOM_THIRD,0.235,False,False,0.235,3.19,50,RELOAD_ZONE,62,NEUTRAL
PEB,18.75,18.925,18.565,18.78,REJECTED_PDH,RECLAIMED_PDL,True,18.98,18.51,0.511,OR_MIDDLE,0.511,False,False,0.511,4.16,50,AVOID_LONG,54,AVOID_SHORT
PENN,21.15,22.09,21.45,22.015,BELOW_PDH,BELOW_PDL,True,22.01,20.895,0.229,OR_BOTTOM_THIRD,0.229,False,False,0.229,2.98,38,NEUTRAL,74,CONTINUATION_SHORT
PEW,2.9,2.39,2.295,2.35,ABOVE_PDH,ABOVE_PDL,True,2.9365,2.65,0.873,OR_TOP_THIRD,0.714,True,False,0.714,0.49,80,PULLBACK_BUY_ZONE,40,NEUTRAL
PLUG,2.64,2.8,2.51,2.64,BELOW_PDH,ABOVE_PDL,True,2.74,2.58,0.375,OR_MIDDLE,0.375,False,False,0.375,1.3,50,NEUTRAL,50,NEUTRAL
PLUR,2.1816,2.14,2.11,2.11,ABOVE_PDH,ABOVE_PDL,True,2.17,2.13,1.0,ABOVE_ORH,0.199,False,False,0.199,0.03,72,CONTINUATION_LONG,34,AVOID_SHORT
PRCH,15.1,16.61,15.05,15.19,BELOW_PDH,RECLAIMED_PDL,True,15.59,14.88,0.31,OR_BOTTOM_THIRD,0.347,False,True,0.347,2.16,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
QXO,15.9,16.88,15.79,16.21,BELOW_PDH,RECLAIMED_PDL,True,16.27,15.745,0.295,OR_BOTTOM_THIRD,0.393,False,True,0.393,1.86,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
RARE,33.7,33.5,32.48,33.47,ABOVE_PDH,ABOVE_PDL,True,33.91,32.8935,0.793,OR_TOP_THIRD,0.622,True,False,0.622,2.23,80,PULLBACK_BUY_ZONE,40,NEUTRAL
RBLX,57.14,56.0499,53.3,55.41,ABOVE_PDH,ABOVE_PDL,True,58.13,54.98,0.686,OR_TOP_THIRD,0.632,True,False,0.632,1.75,80,PULLBACK_BUY_ZONE,40,NEUTRAL
RDW,11.28,12.75,11.1401,11.31,BELOW_PDH,RECLAIMED_PDL,True,11.62,11.09,0.358,OR_MIDDLE,0.358,False,False,0.358,1.9,62,NEUTRAL,42,AVOID_SHORT
RGLD,202.25,206.18,200.76,204.13,REJECTED_PDH,RECLAIMED_PDL,True,206.745,198.48,0.456,OR_MIDDLE,0.456,False,False,0.456,2.28,50,AVOID_LONG,54,AVOID_SHORT
RKLB,91.5,106.99,97.91,100.46,BELOW_PDH,BELOW_PDL,True,102.0999,95.81,0.0,BELOW_ORL,0.0,False,False,0.0,1.62,18,AVOID_LONG,84,AVOID_SHORT_CHASE
RLAY,18.92,18.67,17.68,18.65,ABOVE_PDH,ABOVE_PDL,True,19.395,18.345,0.548,OR_MIDDLE,0.548,False,False,0.548,1.09,62,CONTINUATION_LONG,42,NEUTRAL
RLJ,11.71,11.9296,11.665,11.78,BELOW_PDH,RECLAIMED_PDL,True,11.865,11.6139,0.383,OR_MIDDLE,0.336,False,False,0.336,2.14,62,NEUTRAL,42,AVOID_SHORT
RXT,6.4,6.49,5.63,5.72,REJECTED_PDH,ABOVE_PDL,True,6.24,5.75,1.0,ABOVE_ORH,0.565,False,False,0.565,0.92,48,AVOID_LONG,54,AVOID_SHORT
S,18.14,18.0,17.355,17.51,ABOVE_PDH,ABOVE_PDL,True,18.675,17.48,0.552,OR_MIDDLE,0.465,True,False,0.465,1.34,80,PULLBACK_BUY_ZONE,34,NEUTRAL
SAGT,1.0,1.15,1.0,1.0,BELOW_PDH,TESTING_PDL,True,1.05,1.0,0.0,OR_BOTTOM_THIRD,0.375,False,True,0.375,0.53,50,RELOAD_ZONE,68,FIRST_RALLY_SHORT_ZONE
SCLX,8.0,8.49,7.69,7.81,REJECTED_PDH,RECLAIMED_PDL,True,8.27,7.01,0.786,OR_TOP_THIRD,0.529,False,False,0.529,1.19,50,AVOID_LONG,60,AVOID_SHORT
SGML,12.36,13.12,12.05,12.29,BELOW_PDH,RECLAIMED_PDL,True,12.47,12.0867,0.713,OR_TOP_THIRD,0.742,False,False,0.742,2.15,62,NEUTRAL,48,AVOID_SHORT
SKYQ,2.08,2.91,2.2,2.64,BELOW_PDH,BELOW_PDL,True,2.52,2.25,0.0,BELOW_ORL,0.0,False,False,0.0,1.15,18,AVOID_LONG,84,AVOID_SHORT_CHASE
SLGB,0.6515,0.7122,0.6291,0.63,BELOW_PDH,ABOVE_PDL,True,0.69,0.64,0.23,OR_BOTTOM_THIRD,0.192,False,False,0.192,0.99,58,RELOAD_ZONE,50,NEUTRAL
SLNH,1.29,1.33,1.19,1.19,REJECTED_PDH,ABOVE_PDL,True,1.33,1.21,0.667,OR_TOP_THIRD,0.421,False,False,0.421,0.64,38,AVOID_LONG,68,NEUTRAL
SLS,14.0865,15.05,12.95,14.98,REJECTED_PDH,ABOVE_PDL,True,15.57,14.03,0.037,OR_BOTTOM_THIRD,0.189,False,False,0.189,0.83,46,AVOID_LONG,62,NEUTRAL
SMCL,10.3356,12.0,10.06,10.46,BELOW_PDH,ABOVE_PDL,True,10.8311,10.38,0.0,BELOW_ORL,0.331,False,False,0.331,0.71,38,AVOID_LONG,60,CONTINUATION_SHORT
SNDA,41.18,42.66,41.55,42.21,REJECTED_PDH,BELOW_PDL,True,42.79,41.605,0.0,BELOW_ORL,0.195,False,True,0.195,2.09,0,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
SNOW,258.7,264.96,254.16,260.15,REJECTED_PDH,RECLAIMED_PDL,True,264.93,253.05,0.476,OR_MIDDLE,0.436,False,False,0.436,2.07,50,AVOID_LONG,54,AVOID_SHORT
SPHL,2.91,2.68,2.54,2.56,ABOVE_PDH,ABOVE_PDL,True,3.5,2.65,0.306,OR_BOTTOM_THIRD,0.306,False,False,0.306,0.49,70,CONTINUATION_LONG,42,NEUTRAL
SRRK,55.36,54.94,51.3195,54.88,ABOVE_PDH,ABOVE_PDL,True,55.62,54.0,0.84,OR_TOP_THIRD,0.67,True,False,0.67,2.5,80,PULLBACK_BUY_ZONE,40,NEUTRAL
STGW,7.58,7.68,7.35,7.4,BELOW_PDH,RECLAIMED_PDL,True,7.485,7.33,1.0,ABOVE_ORH,0.769,False,False,0.769,2.95,84,CONTINUATION_LONG,26,AVOID_SHORT
STM,70.54,73.37,66.78,68.35,BELOW_PDH,ABOVE_PDL,True,73.05,71.08,0.0,BELOW_ORL,0.0,False,False,0.0,2.27,30,AVOID_LONG,72,AVOID_SHORT_CHASE
SUGP,0.81,0.84,0.79,0.825,BELOW_PDH,RECLAIMED_PDL,True,0.8289,0.7811,0.605,OR_MIDDLE,0.608,False,False,0.608,0.43,62,NEUTRAL,42,AVOID_SHORT
SVM,9.9991,10.85,10.065,10.27,BELOW_PDH,BELOW_PDL,True,10.415,9.95,0.106,OR_BOTTOM_THIRD,0.223,False,True,0.223,1.54,30,NEUTRAL,92,FIRST_RALLY_SHORT_ZONE
SYM,44.4866,45.69,42.135,42.74,BELOW_PDH,ABOVE_PDL,True,44.305,42.87,1.0,ABOVE_ORH,0.954,False,False,0.954,3.75,72,AVOID_LONG_CHASE,34,AVOID_SHORT
TDAY,8.67,8.895,8.68,8.83,BELOW_PDH,BELOW_PDL,True,8.83,8.7,0.0,BELOW_ORL,0.22,False,True,0.22,1.78,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
TDIC,4.07,5.44,4.82,4.82,REJECTED_PDH,BELOW_PDL,True,6.95,5.525,0.0,BELOW_ORL,0.271,False,False,0.271,0.25,14,AVOID_LONG,84,CONTINUATION_SHORT
TDOC,9.2319,9.225,8.905,9.2,ABOVE_PDH,ABOVE_PDL,True,9.24,8.995,0.967,OR_TOP_THIRD,0.431,True,False,0.431,1.9,80,PULLBACK_BUY_ZONE,40,NEUTRAL
TDTH,3.27,1.6662,1.55,1.57,ABOVE_PDH,RECLAIMED_PDL,True,1.66,1.46,1.0,ABOVE_ORH,1.0,False,False,1.0,0.2,84,AVOID_LONG_CHASE,26,AVOID_SHORT
TEX,69.58,70.355,66.57,68.16,BELOW_PDH,ABOVE_PDL,True,69.66,67.7901,0.957,OR_TOP_THIRD,0.785,False,False,0.785,3.46,62,NEUTRAL,48,NEUTRAL
TFPM,30.4,31.495,30.645,31.49,REJECTED_PDH,BELOW_PDL,True,31.84,29.91,0.254,OR_BOTTOM_THIRD,0.339,False,True,0.339,1.46,26,AVOID_LONG,92,FIRST_RALLY_SHORT_ZONE
TMHC,71.86,71.86,71.71,71.86,TESTING_PDH,TESTING_PDL,True,71.88,71.73,0.867,OR_TOP_THIRD,0.867,False,False,0.867,1.2,62,AVOID_LONG_CHASE,48,NEUTRAL
TOP,2.03,1.89,1.77,1.77,ABOVE_PDH,RECLAIMED_PDL,True,1.8379,1.7201,1.0,ABOVE_ORH,0.886,True,False,0.886,0.89,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
TQQQ,75.66,79.135,71.72,73.35,BELOW_PDH,ABOVE_PDL,True,77.075,75.11,0.28,OR_BOTTOM_THIRD,0.235,False,False,0.235,0.78,58,RELOAD_ZONE,50,NEUTRAL
TREX,47.64,49.7,47.64,48.47,BELOW_PDH,TESTING_PDL,True,48.73,47.0,0.37,OR_MIDDLE,0.382,False,True,0.382,3.78,42,NEUTRAL,68,FIRST_RALLY_SHORT_ZONE
TRU,79.25,78.4,74.555,78.31,ABOVE_PDH,ABOVE_PDL,True,79.11,77.215,1.0,ABOVE_ORH,0.787,True,False,0.787,3.26,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
TRVI,17.95,18.25,17.51,17.93,REJECTED_PDH,ABOVE_PDL,True,18.4,17.83,0.211,OR_BOTTOM_THIRD,0.211,False,False,0.211,3.14,38,AVOID_LONG,74,NEUTRAL
TSLA,416.99,432.35,389.3011,393.45,BELOW_PDH,ABOVE_PDL,True,406.74,390.5,1.0,ABOVE_ORH,0.898,False,False,0.898,1.22,72,AVOID_LONG_CHASE,34,AVOID_SHORT
TSLL,13.8,14.97,12.05,12.3,BELOW_PDH,ABOVE_PDL,True,13.15,12.135,1.0,ABOVE_ORH,0.907,False,False,0.907,0.78,60,AVOID_LONG_CHASE,42,AVOID_SHORT
UEC,10.62,11.305,10.53,10.77,BELOW_PDH,RECLAIMED_PDL,True,11.07,10.71,0.0,BELOW_ORL,0.167,False,False,0.167,2.44,42,AVOID_LONG,64,AVOID_SHORT_CHASE
UUUU,13.86,14.995,13.58,13.81,BELOW_PDH,ABOVE_PDL,True,14.3,13.8,0.12,OR_BOTTOM_THIRD,0.261,False,False,0.261,1.37,58,RELOAD_ZONE,50,NEUTRAL
VG,10.82,11.35,11.005,11.13,BELOW_PDH,BELOW_PDL,True,11.135,10.825,0.0,BELOW_ORL,0.06,False,False,0.06,1.92,18,AVOID_LONG,84,AVOID_SHORT_CHASE
