ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
ADPT,EARLY_STRUCTURAL_MATCH,60.0,70.0,70.0,TOO_EARLY_OR_LOOSE,24.6637,weekly,log_regression,MID,0.646,17,16.84,17.11,daily,30.63,99.09,nearest_support_gap_hi,24.62,True,False,0.18,0.18,0.0,0.0,,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf,mid_high_channel_location | not_pulled_back | too_early_or_loose_for_trigger | room_to_high_unknown | early_positive_momentum
WAY,EARLY_STRUCTURAL_MATCH,89.8,51.0,51.0,TOO_EARLY_OR_LOOSE,23.77,5m,log_regression,MID,0.523,19,19.9,20.0,weekly,15.86,94.44,nearest_support_gap_hi,22.93,True,True,3.53,3.66,14.31,14.31,6.14,OPTIONS_MISSING,ascending channel/control | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 14.31% from recent high | room back to recent high,mostly_low_timeframe_channel | too_early_or_loose_for_trigger | early_positive_momentum
