ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
WIX,EARLY_STRUCTURAL_MATCH,70.0,59.0,59.0,TOO_EARLY_OR_LOOSE,56.28,1h,log_regression,AT_UPPER,0.693,25,51.41,52.92,weekly,5.97,98.15,nearest_support_gap_hi,53.72,True,True,4.55,4.77,64.36,64.36,4.41,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high,mid_high_channel_location | deep_damage_pullback | too_early_or_loose_for_trigger | early_positive_momentum
DXC,EARLY_STRUCTURAL_MATCH,83.0,56.0,56.0,TOO_EARLY_OR_LOOSE,10.5231,15m,log_regression,MID,0.476,18,8.82,8.97,weekly,14.76,98.99,nearest_support_gap_hi,10.15,True,True,3.55,3.68,28.64,28.64,18.79,OPTIONS_NOT_CHECKED,ascending channel/control | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger
