ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
ALK,SHORT,CONVICTION,99.9,BEAR_REJECTION_PENDING,44.52,46.25,41.34,39.41,57,1.84,HOSTILE,44.31,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T05:55:12.150806
IFNNY,SHORT,CONVICTION,96.5,BEAR_REJECTION_PENDING,91.11,97.25,78.87,77.1,16,1.99,HOSTILE,90.0,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T05:55:54.500349
RH,SHORT,CONVICTION,93.0,BEAR_REJECTION_PENDING,151.65,154.46,138.0,141.85,35,4.85,HOSTILE,150.09,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T05:56:34.344031
GLXY,SHORT,CONVICTION,90.2,BEAR_REJECTION_PENDING,32.13,34.55,27.44,,41,1.94,HOSTILE,31.8,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T05:54:53.933300
LOAR,SHORT,CONVICTION,90.1,BEAR_REJECTION_PENDING,66.81,70.28,60.0,56.52,28,1.96,HOSTILE,65.5,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:56:35.189561
HOV,SHORT,CONVICTION,88.6,BEAR_REJECTION_PENDING,114.05,116.11,106.55,101.76,48,3.64,HOSTILE,113.7,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T05:57:15.265142
HRI,SHORT,CONVICTION,85.2,BEAR_REJECTION_PENDING,151.62,154.23,136.85,134.0,38,5.66,HOSTILE,149.92,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T05:56:46.296167
AMZE,SHORT,CONVICTION,83.0,BEAR_REJECTION_PENDING,0.13,0.14,0.13,,15576,1.03,HOSTILE,0.1305,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:57:45.284450
ELF,SHORT,CONVICTION,80.0,BEAR_REJECTION_PENDING,56.36,59.8,53.54,,29,0.82,HOSTILE,55.25,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:57:31.093084
ALHC,SHORT,CONVICTION,79.0,BEAR_REJECTION_PENDING,19.52,23.58,18.55,,24,0.24,HOSTILE,19.14,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:54:35.464086
CYPH,SHORT,CONVICTION,78.6,BEAR_REJECTION_PENDING,0.74,0.8,0.63,,1684,1.77,HOSTILE,0.728,LIMIT,3,MINOR,2026-06-10,2026-06-10T05:57:55.035656
GPCR,SHORT,CONVICTION,78.0,BEAR_REJECTION_PENDING,40.06,41.71,36.72,,60,2.03,HOSTILE,39.78,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:55:52.956404
ANRO,SHORT,CONVICTION,77.8,BEAR_REJECTION_PENDING,20.42,21.04,18.4,18.54,160,3.23,HOSTILE,20.4,LIMIT,5,MINOR,2026-06-10,2026-06-10T05:56:51.380878
AAL,SHORT,CONVICTION,77.4,BEAR_REJECTION_PENDING,14.2,14.71,11.95,12.25,194,4.37,HOSTILE,13.92,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:54:21.324260
CXAI,SHORT,CONVICTION,76.4,BEAR_REJECTION_PENDING,0.22,0.24,0.19,,5889,1.73,HOSTILE,0.2203,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:57:50.143487
FND,SHORT,CONVICTION,75.7,BEAR_REJECTION_PENDING,50.63,51.66,46.43,45.56,97,4.09,HOSTILE,50.46,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:55:26.087075
NVDA,SHORT,CONVICTION,75.5,BEAR_REJECTION_PENDING,207.93,224.29,182.08,,6,1.58,HOSTILE,203.85,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T05:53:39.343119
BGLC,SHORT,CONVICTION,75.2,BEAR_REJECTION_PENDING,2.14,2.33,2.03,,527,0.56,HOSTILE,2.1,LIMIT,1,MINOR,2026-06-10,2026-06-10T05:54:07.331581
NEO,SHORT,CONVICTION,75.0,BEAR_REJECTION_PENDING,11.67,14.02,11.09,,42,0.25,HOSTILE,11.44,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T05:55:51.975987
RGEN,SHORT,CONVICTION,74.4,BEAR_REJECTION_PENDING,133.11,142.89,116.61,,10,1.69,HOSTILE,130.5,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T05:56:11.722891
NVMI,SHORT,CONVICTION,74.0,BEAR_REJECTION_PENDING,516.26,526.19,446.46,473.6,10,7.03,HOSTILE,514.1,LIMIT,5,VACUUM,2026-06-10,2026-06-10T05:56:54.931562
ALP,SHORT,CONVICTION,74.0,BEAR_REJECTION_PENDING,0.26,0.28,0.25,,4945,0.65,HOSTILE,0.258,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:58:13.154777
DKNG,SHORT,CONVICTION,73.5,BEAR_REJECTION_PENDING,28.24,30.09,25.15,23.82,54,1.68,HOSTILE,27.69,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:54:31.218931
ONTO,SHORT,CONVICTION,72.0,BEAR_REJECTION_PENDING,270.02,275.37,252.3,237.14,18,3.31,HOSTILE,267.65,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T05:56:26.386275
MKSI,SHORT,CONVICTION,72.0,BEAR_REJECTION_PENDING,321.38,326.97,302.0,288.33,17,3.47,HOSTILE,320.93,LIMIT,5,VACUUM,2026-06-10,2026-06-10T05:56:26.534792
EVER,SHORT,CONVICTION,71.6,BEAR_REJECTION_PENDING,19.78,20.44,18.34,18.26,150,2.17,HOSTILE,19.39,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:56:42.809795
WRBY,SHORT,CONVICTION,71.5,BEAR_REJECTION_PENDING,24.9,25.48,22.03,23.04,173,4.98,HOSTILE,24.5,LIMIT,5,MINOR,2026-06-10,2026-06-10T05:55:20.478932
UFPT,SHORT,CONVICTION,70.8,BEAR_REJECTION_PENDING,235.21,263.74,223.45,,3,0.41,HOSTILE,230.6,LIMIT,1,VACUUM,2026-06-10,2026-06-10T05:57:02.310390
SKY,SHORT,CONVICTION,70.1,BEAR_REJECTION_PENDING,79.08,80.34,75.91,73.76,79,2.52,HOSTILE,77.8656,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:56:39.302172
TARS,SHORT,CONVICTION,69.3,BEAR_REJECTION_PENDING,62.78,67.58,59.64,,20,0.65,HOSTILE,61.55,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:56:50.170619
PRM,SHORT,CONVICTION,69.0,BEAR_REJECTION_PENDING,33.16,33.67,31.87,30.11,197,2.54,HOSTILE,32.57,LIMIT,5,MINOR,2026-06-10,2026-06-10T05:56:05.640752
NCRA,SHORT,CONVICTION,68.5,BEAR_REJECTION_PENDING,0.14,0.16,0.13,,5081,0.35,HOSTILE,0.1359,LIMIT,5,MINOR,2026-06-10,2026-06-10T05:54:00.550558
YTRA,SHORT,CONVICTION,68.4,BEAR_REJECTION_PENDING,0.88,0.95,0.84,,1409,0.62,HOSTILE,0.87,LIMIT,5,MINOR,2026-06-10,2026-06-10T05:54:14.147823
ZCMD,SHORT,CONVICTION,68.2,BEAR_REJECTION_PENDING,0.74,2.32,0.7,,63,0.02,HOSTILE,0.733,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T05:57:47.277004
