ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
DNLI,Long,PULLBACK,T2-LONG,64,23.55,22.4555,26.085,25.07,2.3,1.0945,24.83,5.2,APPROACH,1,1,1d,23.55,23.15,MIXED,EXCITED,0.86,59048653,1.0,1.1,0,0,13.8,29,8,152.46,HIGH,0.01,25.07,24.73,25.41,2.7,DISCOUNT,DISCOUNT,789,8,149,5.1,B,False,0.9699142857142855,1.13,N/A,
CNH,Long,BOUNCE,T3-LONG_WATCH,70,10.91,10.0712,12.5876,,2.0,0.8388,10.91,1.9,CLOSE,1,1,1d,10.7001,10.3827,HIGHWAY,EXCITED,3.47,1218961171,0.7,1.0,0,1,13.6,12,8,851.0,MEGA,0.01,10.84,10.85,10.83,-0.2,FLAT,FLAT,204,2,0,10.5,C,True,0.5237642857142857,1.6,N/A,
HTZ,Long,PULLBACK,T2-LONG,100,2.14,2.0079,2.445,2.23,2.3,0.1321,2.27,5.7,APPROACH,2,2,"10m,5m",2.14,2.07,HIGHWAY,EXCITED,6.02,306735281,6.2,3.7,1108924,2,71.7,35,8,163.42,HIGH,1.39,2.23,2.02,2.44,20.8,MID,DISCOUNT,75,5,54,7.7,C,True,0.21153571428571424,0.62,N/A,
RF,Long,BOUNCE,T3-LONG_WATCH,37,31.43,30.0215,34.247,,2.0,1.4085,31.43,1.3,CLOSE,1,1,1d,31.03,30.95,OPEN_ROAD,EXCITED,0.84,67945201,0.7,0.9,0,0,4.4,27,8,836.19,MEGA,0.01,31.35,31.39,31.31,-0.3,FLAT,FLAT,539,6,219,2.8,C,False,0.5570142857142846,2.53,N/A,
CPOP,Long,PULLBACK,T2-LONG,100,0.3582,0.3001,0.4744,0.4101,2.0,0.0581,0.38,5.7,APPROACH,2,1,1m,0.3582,0.3501,OPEN_ROAD,EXCITED,2.42,42918,13.6,5.7,1178092,2,66.3,43,8,3.41,NANO,36.32,0.4101,0.3581,0.4621,29.0,DISCOUNT,DISCOUNT,6,2,1,11.9,D,False,0.062128571428571436,0.94,N/A,
INIO,Long,PULLBACK,T2-LONG,76,27.35,25.1909,31.6682,,2.0,2.1591,27.35,3.5,APPROACH,3,3,"1d,1h,4h",26.4,25.97,OPEN_ROAD,EXCITED,0.62,181281791,0.7,0.7,0,0,20.3,44,8,103.25,HIGH,0.03,26.185,25.97,26.4,1.7,PREMIUM,MID,1661,3,361,6.2,B,False,2.8635785714285715,0.75,N/A,
INTC,Long,PULLBACK,T1-STRONG_LONG,76,94.32,88.9296,110.85,101.07,3.1,5.3904,101.65,7.2,WAITING,1,1,1d,94.32,91.68,HIGHWAY,EXCITED,1.06,32829734615,0.7,0.7,1209794,0,21.1,30,8,4541.47,MEGA,0.02,101.07,99.81,102.33,2.5,PREMIUM,DISCOUNT,5214,13,3085,9.1,A,False,7.702135714285716,0.7,N/A,
SPCX,Long,PULLBACK,T3-LONG_WATCH,76,120.08,111.647,140.65,,2.4,8.433,133.11,9.8,WAITING,2,2,"1h,4h",120.08,115.1,HIGHWAY,EXCITED,3.04,74230353275,2.5,2.5,4019205,3,27.3,21,8,412.59,MEGA,0.59,114.9425,114.92,114.965,0.0,FLAT,FLAT,996,1,996,5.7,D,False,10.221057142857143,0.83,N/A,
TREX,Long,BOUNCE,T1-STRONG_LONG,100,49.17,45.6094,56.2912,,2.0,3.5606,49.17,1.0,CLOSE,6,5,"10m,15m,30m,4h,5m",48.7,47.02,HIGHWAY,EXCITED,0.9,174619502,0.8,1.1,0,0,15.6,33,8,92.74,HIGH,0.02,48.535,48.43,48.64,0.4,FLAT,FLAT,1653,8,681,99.9,A,False,2.178535714285713,1.63,N/A,
