ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
RXT,Long,BOUNCE,T3-LONG_WATCH,58,5.915,5.3544,7.0362,,2.0,0.5606,5.915,2.3,CLOSE,1,1,1d,5.78,5.52,OPEN_ROAD,EXCITED,566213271.0,0.7,0.9,13095626.0,0.0,57.2,26.0,8.0,102.3,HIGH,0.14,5.61,5.44,5.78,6.2,PREMIUM,MID,767,15,195,16.8,A,,,,True,0.7967357142857144,0.7,N/A,
OTLK,Long,BOUNCE,T2-LONG,65,1.16,1.085,1.31,1.27,2.0,0.075,1.16,1.7,CLOSE,1,1,5m,1.14,1.135,MIXED,EXCITED,0.0,0.5,0.8,1423154.0,0.0,107.3,60.0,8.0,96.4,HIGH,0.24,1.27,1.22,1.32,8.2,DISCOUNT,DISCOUNT,113,21,51,8.6,B,,,,True,0.16678571428571426,0.45,N/A,
ORBS,Long,PULLBACK,T1-STRONG_LONG,82,1.05,0.859,1.432,,2.0,0.191,1.05,4.8,APPROACH,7,7,"10m,15m,1d,1h,30m,4h,5m",1.0,0.909,OPEN_ROAD,EXCITED,363312593.0,1.2,0.8,2120320.0,0.0,21.8,27.0,8.0,269.57,MEGA,0.12,0.9276,0.8783,0.977,11.2,PREMIUM,PREMIUM,52,4,52,7.6,C,,,,True,0.12110714285714289,1.58,N/A,
NOK,Long,PULLBACK,T3-LONG_WATCH,72,14.82,13.7085,17.043,,2.0,1.1115,14.82,3.2,APPROACH,2,2,"1d,30m",14.34,14.1325,OPEN_ROAD,EXCITED,1156592370.0,1.1,0.9,4238361.0,0.0,14.3,58.0,8.0,4441.96,MEGA,0.03,14.8275,14.8,14.855,0.4,FLAT,FLAT,626,22,266,4.3,B,,,,True,1.075357142857143,1.03,N/A,
GDC,Long,PULLBACK,T2-LONG,83,0.0982,0.0478,0.199,0.1306,2.0,0.0504,0.1051,6.6,APPROACH,1,1,10m,0.0982,0.0978,OPEN_ROAD,EXCITED,0.0,3.7,1.4,2491596.0,1.0,73.3,10.0,8.0,48.65,MED,3.91,0.1306,0.099,0.1622,63.8,DISCOUNT,DISCOUNT,0,1,0,33.2,D,,,,False,0.021214285714285713,2.38,N/A,
WOK,Long,PULLBACK,T2-LONG,100,0.0857,0.0254,0.2063,,2.0,0.0603,0.0857,3.9,APPROACH,4,4,"15m,1h,30m,4h",0.0824,0.0754,OPEN_ROAD,EXCITED,152592899.0,1.4,0.7,7388727.0,0.0,103.4,39.0,8.0,0.85,NANO,234.13,0.0789,0.0753,0.0824,9.4,PREMIUM,MID,4,1,0,19.1,D,,,,False,0.025885714285714283,2.33,N/A,
HKIT,Long,BREAKOUT,T2-LONG,100,0.4832,0.386,0.6776,0.5071,2.0,0.0972,0.465,0.0,INSIDE,2,2,,,,OPEN_ROAD,EXCITED,,,,,,,,,,NANO,13.8,0.5071,0.5025,0.5117,1.8,DISCOUNT,DISCOUNT,29,2,2,6.1,D,False,0.3,True,False,1.1944142857142857,0.08,N/A,
FA,Long,BOUNCE,T1-STRONG_LONG,100,16.99,15.0,20.97,,2.0,1.99,16.99,1.8,CLOSE,4,4,"1d,1h,30m,4h",16.68,15.56,HIGHWAY,EXCITED,248259561.0,9.3,4.1,0.0,2.0,11.7,35.0,8.0,77.67,HIGH,0.18,16.635,16.49,16.78,1.8,PREMIUM,DISCOUNT,1427,10,373,4.5,B,,,,True,0.7539000000000001,2.64,N/A,
SABR,Long,BOUNCE,T2-LONG,100,1.74,1.6296,1.9608,,2.0,0.1104,1.74,1.1,CLOSE,7,6,"10m,15m,1d,1m,30m,5m",1.72,1.68,OPEN_ROAD,EXCITED,24044287.0,1.1,1.0,0.0,0.0,17.5,28.0,8.0,262.21,MEGA,0.03,1.705,1.7,1.71,0.6,PREMIUM,DISCOUNT,17,4,11,2.9,D,,,,True,0.12131428571428572,0.91,N/A,
TSHA,Long,BOUNCE,T1-STRONG_LONG,100,5.97,5.4126,7.0848,,2.0,0.5574,5.97,2.5,CLOSE,9,7,"10m,15m,1d,1h,30m,4h,5m",5.82,5.58,OPEN_ROAD,EXCITED,85783851.0,2.3,1.3,0.0,1.0,16.9,33.0,8.0,196.74,HIGH,0.03,5.75,5.71,5.79,1.4,PREMIUM,DISCOUNT,306,8,69,2.5,C,,,,True,0.3863571428571429,1.44,N/A,
KMX,Long,PULLBACK,T1-STRONG_LONG,100,52.21,47.045,62.54,,2.0,5.165,52.21,4.9,APPROACH,2,2,"1d,4h",49.63,48.5,OPEN_ROAD,EXCITED,289718822.0,1.5,1.3,0.0,0.0,12.9,28.0,8.0,131.15,HIGH,0.04,51.565,51.26,51.87,1.2,PREMIUM,DISCOUNT,1582,7,543,19.0,A,,,,False,2.2052857142857145,2.34,N/A,
W,Long,PULLBACK,T1-STRONG_LONG,100,82.99,75.2623,103.81,,2.7,7.7277,82.99,3.6,APPROACH,5,5,"10m,15m,1d,30m,5m",80.0,77.59,HIGHWAY,EXCITED,1384338531.0,1.1,1.0,0.0,0.0,25.6,39.0,8.0,108.99,HIGH,0.04,78.795,77.59,80.0,3.1,PREMIUM,MID,4943,6,2711,25.1,A,,,,False,4.852185714285711,1.59,N/A,
AMLX,Long,PULLBACK,T1-STRONG_LONG,100,14.2,13.4927,18.195,14.69,5.6,0.7073,15.19,6.5,APPROACH,3,3,"1h,30m,4h",14.2,13.91,HIGHWAY,EXCITED,22660283.0,2.2,1.7,0.0,1.0,22.9,40.0,8.0,83.53,HIGH,0.03,14.69,14.59,14.79,1.4,PREMIUM,DISCOUNT,523,8,220,19.8,A,,,,True,0.8892142857142857,0.8,N/A,
PRCH,Long,PULLBACK,T2-LONG,100,9.52,9.1277,10.45,10.365,2.4,0.3923,10.5,9.3,WAITING,2,2,"1d,4h",9.52,9.41,HIGHWAY,EXCITED,12744731.0,1.5,1.1,0.0,0.0,18.2,44.0,8.0,84.4,HIGH,0.03,10.365,10.28,10.45,1.7,PREMIUM,DISCOUNT,365,5,132,2.3,C,,,,True,0.5844428571428573,0.67,N/A,
