ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
LNKS,Long,T1-STRONG_LONG,100,BOUNCE,1.6,1.485,1.83,2.68,3.55,2.1591,69708071,67.5,TARGET_HIT,1.3,True,2026-06-18_1603,2026-06-18_0448
LPA,Long,T1-STRONG_LONG,100,PULLBACK,3.14,2.6125,4.195,3.57,4.38,3.5,10487569,13.69,TARGET_HIT,1.5,True,2026-06-18_1603,2026-06-18_0448
GPUS,Long,T3-LONG_WATCH,75,BOUNCE,0.3979,0.3446,0.5045,0.359,0.5699,0.3438,721120439,-9.78,STOPPED,-1.0,False,2026-06-18_1603,2026-06-18_0448
CRVO,Long,T1-STRONG_LONG,100,BOUNCE,3.81,3.6666,4.1399,4.24,7.81,3.84,107926259,11.29,TARGET_HIT,1.5,True,2026-06-18_1603,2026-06-18_0448
INTC,Long,T1-STRONG_LONG,100,BOUNCE,121.1,113.5385,136.223,133.99,135.48,127.9,233399025,10.64,TARGET_HIT,1.5,True,2026-06-18_1603,2026-06-18_0448
PFSA,Long,T3-LONG_WATCH,100,PULLBACK,0.2542,0.1902,0.3822,0.1809,0.1979,0.1706,14928102,-28.84,TARGET_HIT,0.1,True,2026-06-18_1603,2026-06-18_0448
RELY,Long,T1-STRONG_LONG,100,PULLBACK,20.43,18.236,24.818,21.1,21.175,20.46,7112041,3.28,TARGET_HIT,1.5,True,2026-06-18_1603,2026-06-18_0448
RARE,Long,T1-STRONG_LONG,100,PULLBACK,25.09,23.2606,34.38,27.44,28.18,27.31,3562440,9.37,TARGET_HIT,1.5,True,2026-06-18_1603,2026-06-18_0448
VITL,Long,T3-LONG_WATCH,25,BOUNCE,10.85,10.2239,12.6488,10.41,11.155,10.32,8831781,-4.06,CLOSED_LOSS,-0.7,False,2026-06-18_1603,2026-06-18_0448
NTRA,Long,T3-LONG_WATCH,84,PULLBACK,226.44,205.7079,267.9042,231.41,237.153,227.93,2630375,2.19,NO_FILL,0.0,True,2026-06-18_1603,2026-06-18_0448
RYTM,Long,T3-LONG_WATCH,100,PULLBACK,89.7,85.7286,97.6428,96.79,99.95,95.9725,1558968,7.9,TARGET_HIT,1.5,True,2026-06-18_1603,2026-06-18_0448
DSGN,Long,T1-STRONG_LONG,100,PULLBACK,11.27,10.9076,12.23,12.44,12.68,11.93,1036689,10.38,TARGET_HIT,1.5,True,2026-06-18_1603,2026-06-18_0448
TBBB,Long,T3-LONG_WATCH,52,PULLBACK,42.54,38.9261,49.7678,42.1,43.81,41.58,418204,-1.03,CLOSED_LOSS,-0.12,False,2026-06-18_1603,2026-06-18_0448
KXIAY,Long,T2-LONG,100,BOUNCE,58.0,52.8553,68.2894,63.25,64.515,61.0,1559448,9.05,TARGET_HIT,1.5,True,2026-06-18_1603,2026-06-18_0448
MKTX,Long,T2-LONG,55,BOUNCE,119.9,113.2766,133.1468,120.33,122.97,119.44,1239540,0.36,CLOSED,0.06,False,2026-06-18_1603,2026-06-18_0448
SMR,Long,T3-LONG_WATCH,41,PULLBACK,9.795,9.2829,11.35,11.74,11.8,10.455,68409716,19.86,NO_FILL,0.0,False,2026-06-18_1603,2026-06-18_0448
ZBRA,Long,T3-LONG_WATCH,63,BOUNCE,232.98,221.9069,255.1262,235.98,239.491,233.835,1564098,1.29,NO_FILL,0.0,False,2026-06-18_1603,2026-06-18_0448
LRN,Long,T3-LONG_WATCH,59,BOUNCE,84.28,80.8592,91.1216,82.8,84.42,80.22,1314610,-1.76,STOPPED,-1.0,False,2026-06-18_1603,2026-06-18_0448
PRIM,Long,T2-LONG,66,BOUNCE,101.66,95.6905,113.599,101.3,104.81,100.09,1769343,-0.35,CLOSED_LOSS,-0.06,False,2026-06-18_1603,2026-06-18_0448
NIVF,Long,T2-LONG,100,BREAKOUT,0.8,0.7182,1.47,0.7576,0.8388,0.71,7082043,-5.3,TARGET_HIT,0.43,True,2026-06-18_1603,2026-06-18_0448
SABR,Long,T1-STRONG_LONG,100,PULLBACK,1.86,1.649,2.282,1.88,1.95,1.87,5234602,1.08,TARGET_HIT,1.12,True,2026-06-18_1603,2026-06-18_0448
