ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
GPRO,Long,PULLBACK,T1-STRONG_LONG,100,1.279,1.225,1.49,,3.9,0.054,1.39,8.0,WAITING,3,3,"15m,30m,4h",1.279,1.275,HIGHWAY,EXCITED,2.85,0,2.7,4.9,1436963,4,213.7,41,8,137.65,HIGH,1.3,1.735,1.69,1.78,5.3,DISCOUNT,DISCOUNT,269,9,38,7.2,B,True,0.17828571428571433,0.3,N/A,,TECH,,NEUTRAL,,0.56,,-1.4,0.56,1.0,1.0,0.556,1.0,0.56,1.4513,FAVORABLE,1.275,1.279,1.299,2000,1851,1351,4.3,3.91,2.58,2550.0,2367.43,1754.95,10:30,1.225,1.49,PULLBACK_LIMIT,,,,PENNY,MARKET
