ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAOI,151.38,144.52,129.67,130.08,ABOVE_PDH,ABOVE_PDL,True,150.8519,130.34,1.0,ABOVE_ORH,0.913,True,False,0.913,0.8,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
ADTX,0.0023,0.0026,0.0023,0.0024,BELOW_PDH,TESTING_PDL,True,0.0025,0.0023,0.0,OR_BOTTOM_THIRD,0.0,False,False,0.0,6.11,50,RELOAD_ZONE,62,AVOID_SHORT_CHASE
AEHL,4.73,4.999,4.705,4.73,REJECTED_PDH,RECLAIMED_PDL,True,7.87,4.22,0.14,OR_BOTTOM_THIRD,0.14,False,False,0.14,0.14,58,AVOID_LONG,54,AVOID_SHORT_CHASE
AEM,187.345,182.9,178.0,180.36,ABOVE_PDH,ABOVE_PDL,True,187.8799,182.26,0.905,OR_TOP_THIRD,0.905,False,False,0.905,1.91,74,AVOID_LONG_CHASE,40,NEUTRAL
AHMA,1.66,1.67,1.6,1.66,REJECTED_PDH,ABOVE_PDL,True,1.6699,1.6001,0.858,OR_TOP_THIRD,0.857,False,False,,,38,AVOID_LONG_CHASE,68,NEUTRAL
AIM,0.2299,0.2623,0.2549,0.2586,BELOW_PDH,BELOW_PDL,True,0.2597,0.2481,0.0,BELOW_ORL,0.572,False,False,0.572,3.05,26,AVOID_LONG,72,CONTINUATION_SHORT
AKAN,5.45,5.45,5.01,5.01,TESTING_PDH,ABOVE_PDL,True,8.65,7.1001,0.0,BELOW_ORL,0.0,False,False,0.0,0.33,38,AVOID_LONG,60,AVOID_SHORT_CHASE
AMKR,59.21,58.58,55.05,57.75,ABOVE_PDH,ABOVE_PDL,True,60.37,57.37,0.613,OR_MIDDLE,0.613,False,False,0.613,1.55,62,CONTINUATION_LONG,42,NEUTRAL
AMPG,4.03,6.5,5.88,5.99,BELOW_PDH,BELOW_PDL,True,4.4,4.03,0.0,OR_BOTTOM_THIRD,0.213,False,True,0.213,0.48,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
BEEM,1.12,1.2,1.14,1.15,BELOW_PDH,BELOW_PDL,True,1.145,1.0801,0.615,OR_MIDDLE,0.615,False,False,0.615,0.48,38,NEUTRAL,62,CONTINUATION_SHORT
BFLY,9.0,9.74,8.83,8.86,BELOW_PDH,RECLAIMED_PDL,True,8.75,8.36,1.0,ABOVE_ORH,1.0,False,False,1.0,1.74,84,AVOID_LONG_CHASE,26,AVOID_SHORT
BMNR,18.05,18.465,17.67,18.29,BELOW_PDH,RECLAIMED_PDL,True,18.02,17.46,1.0,ABOVE_ORH,0.788,False,False,0.788,1.97,84,CONTINUATION_LONG,26,AVOID_SHORT
CAL,13.37,13.88,13.37,13.73,BELOW_PDH,TESTING_PDL,True,13.7522,13.19,0.32,OR_BOTTOM_THIRD,0.326,False,True,0.326,2.5,50,RELOAD_ZONE,68,FIRST_RALLY_SHORT_ZONE
CALX,39.54,40.875,39.815,39.84,BELOW_PDH,BELOW_PDL,True,39.97,39.34,0.317,OR_BOTTOM_THIRD,0.317,False,False,0.317,3.63,46,NEUTRAL,62,CONTINUATION_SHORT
CAST,0.99,1.24,0.991,0.995,BELOW_PDH,BELOW_PDL,True,1.16,1.05,0.0,BELOW_ORL,0.19,False,True,0.19,0.69,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
CCC,6.94,7.13,6.755,7.12,REJECTED_PDH,ABOVE_PDL,True,7.18,6.965,0.0,BELOW_ORL,0.0,False,False,0.0,3.22,18,AVOID_LONG,84,AVOID_SHORT_CHASE
CCTG,0.743,0.7892,0.71,0.7881,BELOW_PDH,ABOVE_PDL,True,0.7723,0.7303,0.302,OR_BOTTOM_THIRD,0.303,False,False,0.303,0.9,58,RELOAD_ZONE,50,NEUTRAL
CHKP,131.72,134.78,129.11,134.23,REJECTED_PDH,ABOVE_PDL,True,135.5,131.63,0.023,OR_BOTTOM_THIRD,0.023,False,False,0.023,2.33,38,AVOID_LONG,74,AVOID_SHORT_CHASE
CMPS,13.46,14.2,13.28,13.29,BELOW_PDH,RECLAIMED_PDL,True,13.43,13.06,1.0,ABOVE_ORH,0.952,False,False,0.952,2.79,84,AVOID_LONG_CHASE,26,AVOID_SHORT
CMTL,1.7211,1.79,1.71,1.76,REJECTED_PDH,ABOVE_PDL,True,1.795,1.755,0.0,BELOW_ORL,0.0,False,False,0.0,1.94,18,AVOID_LONG,84,AVOID_SHORT_CHASE
CNM,45.98,46.55,45.67,46.14,BELOW_PDH,RECLAIMED_PDL,True,46.27,45.53,0.608,OR_MIDDLE,0.608,False,False,0.608,1.85,62,NEUTRAL,42,AVOID_SHORT
