ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,50.93,BASING,0.0,0,16,16,58.35,55.715,264,daily,9.4,25 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,18,50.93,50.166,58.35,130,14.57,9.71,False
AAL,14.02,BASING,0.0,0,20,20,14.83,14.772,6,weekly,5.36,34 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,20,14.02,13.8097,14.83,475,5.78,3.85,False
AAOI,112.2,BASING,0.0,0,19,19,124.82,113.15,1167,weekly,0.85,29 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,19,112.2,110.517,124.82,59,11.25,7.5,False
AAOZ,12.43,BASING,0.0,0,16,16,19.48,13.1,639,daily,5.39,13 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,16,12.43,12.2435,19.48,536,56.72,37.81,False
AAP,43.6768,BASING,0.0,0,10,10,56.18,46.85,933,daily,7.27,8 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,10,43.6768,43.0216,56.18,152,28.63,19.08,False
AAPL,309.61,BASING,0.0,0,16,16,338.19,333.43,476,daily,7.69,15 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,16,309.61,304.9658,338.19,21,9.23,6.15,False
AAUC,23.83,BASING,0.0,0,16,16,24.06,23.87,19,daily,0.17,rel-vol 0.3x · regime FAVORABLE,True,20,23.83,23.4725,24.06,279,0.97,0.64,False
ABCL,12.5,BASING,0.0,0,1,1,12.5373,12.5321,1,5m,0.26,1 bear-built-above · rel-vol 1.0x · regime FAVORABLE,True,1,12.5,12.3125,12.5373,533,0.3,0.2,False
ABNB,191.07,BASING,0.0,0,1,1,191.865,191.8625,1,10m,0.41,1 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,1,191.07,188.2039,191.865,34,0.42,0.28,False
ABT,115.7,BASING,0.0,0,20,20,121.76,121.37,40,weekly,4.9,16 bear-built-above · rel-vol 0.9x · regime FAVORABLE,True,20,115.7,113.9645,121.76,57,5.24,3.49,False
ACAD,30.98,BASING,0,0,0,0,,,,,0,rel-vol 0.8x · regime FAVORABLE,True,2,30.98,30.5153,34.078,215,10.0,6.67,False
ACHC,29.87,BASING,0.0,0,20,20,40.26,32.5,776,daily,8.8,12 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,20,29.87,29.4219,40.26,223,34.78,23.19,False
