ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,51.26,BASING,0.0,0,17,17,59.37,58.69,68,weekly,14.49,17 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,17,51.26,50.4911,59.37,130,15.82,10.55,False
AAL,12.97,BASING,0.0,0,20,20,13.64,13.37,28,weekly,3.08,23 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,20,12.97,12.7755,13.64,514,5.17,3.44,False
AAOI,101.7,BASING,0.0,0,19,19,124.82,109.125,1570,weekly,7.3,58 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,19,101.7,100.1745,124.82,65,22.73,15.16,False
AAOZ,14.82,BASING,0,0,0,0,,,,,0,rel-vol 0.3x · regime HOSTILE,False,0,14.82,14.5977,16.302,449,10.0,6.67,False
AAP,42.87,BASING,0.0,0,12,12,56.18,46.85,933,daily,9.28,11 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,12,42.87,42.2269,56.18,155,31.05,20.7,False
AAPL,324.85,BASING,0.0,0,7,7,338.19,333.43,476,daily,2.64,3 bear-built-above · rel-vol 1.3x · regime HOSTILE,True,9,324.85,319.9773,338.19,20,4.11,2.74,False
AAPU,42.67,BASING,0.0,0,20,20,47.14,45.83,132,daily,7.41,17 bear-built-above · rel-vol 1.5x · regime HOSTILE,False,23,42.67,42.0299,47.14,156,10.48,6.98,False
AAUC,22.75,BASING,0.0,0,20,20,23.36,22.85,51,daily,0.44,38 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,21,22.75,22.4088,23.36,293,2.68,1.79,False
ABNB,181.5,BASING,0.0,0,18,18,189.0,188.22,79,weekly,3.7,27 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,18,181.5,178.7775,189.0,36,4.13,2.75,False
ABT,108.98,BASING,0.0,0,16,16,112.47,111.54,93,weekly,2.35,47 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,16,108.98,107.3453,112.47,61,3.2,2.13,False
ACAD,28.9197,BASING,0.0,0,20,20,29.11,29.05,6,weekly,0.45,34 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,23,28.9197,28.4859,29.11,230,0.66,0.44,False
ACHC,28.5,BASING,0.0,0,20,20,40.26,32.5,776,daily,14.04,31 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,20,28.5,28.0725,40.26,233,41.26,27.51,False
ACHR,5.52,BASING,0.0,0,20,20,6.3,6.21,9,weekly,12.5,29 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,20,5.52,5.4372,6.3,1207,14.13,9.42,False
ACHV,8.01,BASING,0.0,0,11,11,8.26,8.25,1,1h,3.0,7 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,11,8.01,7.8899,8.26,832,3.12,2.08,False
ACM,66.23,BASING,0.0,0,20,20,73.3,68.25,505,daily,3.05,27 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,20,66.23,65.2366,73.3,100,10.67,7.12,False
ACMR,70.94,BASING,0.0,0,20,20,79.41,77.25,216,weekly,8.89,20 bear-built-above · rel-vol 1.8x · regime HOSTILE,False,23,70.94,69.8759,79.41,93,11.94,7.96,False
ACN,188.18,BASING,0.0,0,19,19,219.42,215.0,442,daily,14.25,13 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,21,188.18,185.3573,219.42,35,16.6,11.07,False
ACRS,6.02,BASING,0.0,0,9,9,6.1,6.09,1,30m,1.16,9 bear-built-above · rel-vol 0.8x · regime HOSTILE,True,9,6.02,5.9297,6.1,1107,1.33,0.89,False
ACVA,6.76,BASING,0.0,0,20,20,7.16,7.09,8,weekly,4.88,28 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,21,6.76,6.6586,7.16,986,5.92,3.94,False
ADBE,283.57,BASING,0.0,0,20,20,299.58,291.68,790,daily,2.86,35 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,21,283.57,279.3164,299.58,23,5.65,3.76,False
ADM,84.9132,BASING,0.0,0,9,9,86.905,86.88,3,45m,2.32,rel-vol 1.1x · regime HOSTILE,True,9,84.9132,83.6395,86.905,78,2.35,1.56,False
ADSK,247.69,BASING,0.0,0,20,20,257.71,253.48,423,daily,2.34,65 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,20,247.69,243.9746,257.71,26,4.05,2.7,False
AEG,9.21,BASING,0.0,0,20,20,9.41,9.39,2,daily,1.95,9 bear-built-above · rel-vol 1.1x · regime HOSTILE,True,21,9.21,9.0719,9.41,723,2.17,1.45,False
AEHL,4.85,BASING,0.0,0,20,20,6.49,5.3,120,daily,9.28,15 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,20,4.85,4.7772,6.49,1374,33.81,22.54,False
AEHR,75.9,BASING,0.0,0,20,20,79.27,77.9,137,daily,2.64,30 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,20,75.9,74.7615,79.27,87,4.44,2.96,False
AEIS,267.6519,BASING,0.0,0,20,20,285.83,280.12,571,weekly,4.66,55 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,20,267.6519,263.6371,285.83,24,6.79,4.53,False
