ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
DXF,BULL_BOUNCE_PENDING,LONG,85.0,1.12,1.07,1.17,,2288,1.28,FAVORABLE,5.18,1.14,DEEP_BELOW,-0.8301,6.71,3.3171,331.7% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $1.10 (1m 1tk MINOR gap body) | 3.5% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | hot volume 5.2x avg | float rotation 3.32x — parabolic engagement | breakout volume surge — real demand active | SPY FAVORABLE",LIMIT BUY @ $1.12 (2% pullback cap; anchor at $1.10 too far). Stop $1.07. Anchor: 1m 1tk.,2026-07-01T05:53:29
JEM,BULL_BOUNCE_PENDING,LONG,81.0,8.14,7.26,9.5,,113,1.54,FAVORABLE,16.41,8.31,DEEP_BELOW,-0.9384,135.0,67.8651,6786.5% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $7.50 (1m 4tk MINOR gap body) | 9.5% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | hot volume 16.4x avg | float rotation 67.87x — parabolic engagement | breakout volume surge — real demand active | SPY FAVORABLE",LIMIT BUY @ $8.14 (2% pullback cap; anchor at $7.50 too far). Stop $7.26. Anchor: 1m 4tk.,2026-07-01T05:53:20
SOC,BEAR_REJECTION_PENDING,SHORT,85.0,3.91,7.0,3.71,,32,0.06,FAVORABLE,10.84,3.83,DEEP_BELOW,-0.881,32.18,0.6289,62.9% (heavy — watch parabolic),FALLING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 15.0, ""conviction_tier"": 10.0, ""moderate_rally"": 4.0, ""regime_favorable_hurts_short"": -8.0, ""obv_falling"": 6.0}","PENDING: wait for rally to $4.00 (daily 297tk CONVICTION bear gap) | SPY FAVORABLE — short is countertrend, lower probability | OBV falling — distribution confirms short thesis",LIMIT SHORT @ $3.91 (2% rally cap; anchor at $4.00 too far). Stop $7.0. Anchor: daily 297tk bear.,2026-07-01T05:53:21
SOC,BULL_BOUNCE_PENDING,LONG,64.0,3.75,2.96,3.94,,31,0.24,FAVORABLE,10.84,3.83,DEEP_BELOW,-0.881,32.18,0.6289,62.9% (heavy — watch parabolic),FALLING,False,"{""structural_anchor_below"": 14.0, ""far_pullback"": 4.0, ""obv_falling_pending"": -2.0, ""rel_vol_hot"": 8.0, ""float_rot_active"": 2.0, ""sector_bottom_quartile"": -3.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $3.28 (1m 5tk MINOR gap body) | 13.8% below — far pullback, patience required but edge is real (52% WR) | OBV softer near-term — normal during pullback wait | hot volume 10.8x avg | ENERGY WEAK (WEAK) — sector headwind | breakout volume surge — real demand active | SPY FAVORABLE | COUNTER-TREND: opposes dominant SHORT read (top score 85) - sized to 1/4 risk",LIMIT BUY @ $3.75 (2% pullback cap; anchor at $3.28 too far). Stop $2.96. Anchor: 1m 5tk.,2026-07-01T05:53:21
LGPS,BULL_BOUNCE_PENDING,LONG,75.7,0.91,0.89,1.06,0.99,3607,5.46,FAVORABLE,13.84,0.9324,DEEP_BELOW,-0.5703,2.17,1.167,116.7% (FULL ROTATION — exhaustion signal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 4.7, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_in_play"": 4.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $0.91 (15m 1tk MINOR gap body) | only 2.4% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | hot volume 13.8x avg | float rotation 1.17x — supply rotating, in play | breakout volume surge — real demand active | SPY FAVORABLE",LIMIT BUY @ $0.91 (2% pullback cap; anchor at $0.91 too far). Stop $0.89. Anchor: 15m 1tk.,2026-07-01T05:53:26
SPCX,BULL_BOUNCE_PENDING,LONG,88.7,172.57,152.46,181.2,,4,0.43,FAVORABLE,0.7,174.52,BELOW,-0.2266,225.64,0.0062,0.6% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 11.7, ""conviction_tier"": 10.0, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $155.29 anchor - enter on strength above today's high, no pullback | 9.8% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | SPY FAVORABLE | BREAKOUT_FOLLOW: open $163.38 cleared anchor $155.29, 2/4 strength, regime FAVORABLE — buy-stop $172.57, 1.5xATR stop","BUY-STOP @ $172.57 (above today's high $172.40). Stop $152.46 (1.5xATR). Score 89, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-07-01T05:53:23
SPCX,BEAR_REJECTION_PENDING,SHORT,77.0,176.04,185.92,150.0,150.0,2,2.64,FAVORABLE,0.7,174.52,BELOW,-0.2266,225.64,0.0062,0.6% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 13.1, ""conviction_tier"": 10.0, ""near_rally"": 8.0, ""regime_favorable_hurts_short"": -8.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}","PENDING: wait for rally to $176.04 (daily 896tk CONVICTION bear gap) | only 0.9% above current — close rally | SPY FAVORABLE — short is countertrend, lower probability | ASC channel active (weekly) — short fights rising structure | OBV falling — distribution confirms short thesis | COUNTER-TREND: opposes dominant LONG read (top score 89) - sized to 1/4 risk",LIMIT SHORT @ $176.04 on rally (0.9% above current $174.52). Stop $185.92. Anchor: daily 896tk bear.,2026-07-01T05:53:23
PMI,BULL_BOUNCE_PENDING,LONG,61.4,0.15,0.14,0.18,,7476,1.96,FAVORABLE,0.05,0.1572,DEEP_BELOW,-0.9885,13.68,0.0332,3.3% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 8.4, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_quiet_pending"": -1.0, ""float_rot_quiet"": -2.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $0.15 (1h 2tk MINOR gap body) | only 1.0% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | TECH STRONG (STRONG) — sector tailwind | SPY FAVORABLE",LIMIT BUY @ $0.15 (2% pullback cap; anchor at $0.15 too far). Stop $0.14. Anchor: 1h 2tk.,2026-07-01T05:53:23
NIO,BULL_BOUNCE_PENDING,LONG,65.8,4.79,4.57,5.61,5.33,442,3.62,FAVORABLE,0.89,4.89,DEEP_BELOW,-0.3903,8.02,0.0105,1.0% (normal),NEUTRAL,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 10.8, ""moderate_pullback"": 8.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $4.62 (daily 8tk COMPRESSION gap body) | 4.7% below — moderate pullback, sweet spot (49% WR) | SPY FAVORABLE",LIMIT BUY @ $4.79 (2% pullback cap; anchor at $4.62 too far). Stop $4.57. Anchor: daily 8tk.,2026-07-01T05:53:23
PATH,BULL_BOUNCE_CONFIRMED,LONG,72.0,10.99,10.48,12.26,,195,2.48,FAVORABLE,1.29,10.99,DEEP_BELOW,-0.4461,19.84,0.125,12.5% (active),RISING,False,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""anchor_high_genesis_rank"": 10.0, ""multiple_touches"": 8.0, ""obv_rising"": 8.0, ""vol_normal+"": 4.0, ""regime_favorable"": 5.0, ""no_prior_staircase"": -3.0}",ASC channel detected on 15m (score 66) | recovered 2.3% from recent low $10.74 | bounce at weekly 33tk @ $10.69 (COMPRESSION) | 3 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | no prior distinct rejection — stop below current anchor,"Channel: 15m ASC, rails $10.67-$10.73. Recent low $10.74 → now $10.99 (+2.3%)",2026-07-01T05:53:23
RKT,BULL_BOUNCE_PENDING,LONG,65.1,15.55,15.24,17.57,17.57,325,6.58,FAVORABLE,1.75,15.71,DEEP_BELOW,-0.3551,24.36,0.022,2.2% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 10.1, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $15.55 (daily 10tk COMPRESSION gap body) | only 0.7% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",LIMIT BUY @ $15.55 on pullback (0.7% below current $15.71). Stop $15.24. Anchor: daily 10tk.,2026-07-01T05:53:23
RZLV,BULL_BOUNCE_PENDING,LONG,91.7,3.08,2.93,3.4,3.47,649,2.08,FAVORABLE,3.02,3.08,DEEP_BELOW,-0.6355,8.45,0.1305,13.0% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 13.7, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""sector_top_quartile"": 3.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","MARKET: score 92 CONVICTION - take entry now at $3.08, not waiting for the $2.63 pullback | 13.8% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | hot volume 3.0x avg | TECH STRONG (STRONG) — sector tailwind | breakout volume surge — real demand active | SPY FAVORABLE",MARKET BUY @ ~$3.08 (CONVICTION score 92). Stop $2.93. Anchor: daily 6tk @ $2.63.,2026-07-01T05:53:24
