ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
TTD,HIGH_PRIORITY_PRE_TRIGGER,100.0,74.0,74.0,PRE_TRIGGER_COIL,19.58,15m,log_regression,MID,0.468,7,18.37,18.97,weekly,3.12,95.95,nearest_support_gap_hi,19.46,True,True,0.61,0.62,68.03,68.03,7.72,OPTIONS_MISSING,ascending channel/control | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high | coiled/controlled short-term momentum,deep_damage_pullback
FIG,EARLY_STRUCTURAL_MATCH,72.6,51.0,51.0,TOO_EARLY_OR_LOOSE,22.2,15m,log_regression,MID,0.579,3,18.62,19.05,weekly,14.19,96.84,nearest_support_gap_hi,21.34,True,True,3.87,4.03,47.08,47.08,7.66,OPTIONS_MISSING,ascending channel/control | mid-low channel location | bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,deep_damage_pullback | too_early_or_loose_for_trigger
