ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
ARIS,EARLY_RECLAIM_TRIGGER,62.3,61.0,61.0,EARLY_RECLAIM_TRIGGER,13.84,1h,log_regression,MID,0.431,2,13.27,13.62,15m,1.59,45.54,nearest_support_gap_hi,13.62,True,True,1.59,1.62,57.73,57.73,2.02,OPTIONS_MISSING,"flat value-area support | higher-timeframe channel participates | mid-low channel location | some bullish shelf support | just-triggered reclaim, still near shelf | room back to recent high | coiled/controlled short-term momentum",deep_damage_pullback | early_trigger_not_chase | overhead_gap_too_close
