ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,51.3,BASING,0.0,0,16,16,59.37,58.69,68,weekly,14.41,21 bear-built-above · rel-vol 1.4x · regime CHOP,False,18,51.3,50.5305,59.37,129,15.73,10.49,False
AAL,13.85,BASING,0.0,0,18,18,14.83,14.772,6,weekly,6.66,54 bear-built-above · rel-vol 1.6x · regime CHOP,False,18,13.85,13.6422,14.83,481,7.08,4.72,False
AAOI,122.2,BASING,0.0,0,20,20,133.7,133.54,16,45m,9.28,26 bear-built-above · rel-vol 1.0x · regime CHOP,False,20,122.2,120.367,133.7,54,9.41,6.27,False
AAOZ,11.1278,BASING,0.0,0,6,6,11.2082,11.1949,2,5m,0.6,5 bear-built-above · rel-vol 1.8x · regime CHOP,False,6,11.1278,10.9609,11.2082,599,0.72,0.48,False
AAP,57.3,BASING,0.0,0,20,20,61.06,60.41,66,weekly,5.43,9 bear-built-above · rel-vol 1.5x · regime CHOP,False,23,57.3,56.4405,61.06,116,6.56,4.37,False
AAPL,316.02,BASING,0.0,0,17,17,338.19,333.43,476,daily,5.51,10 bear-built-above · rel-vol 1.0x · regime CHOP,False,19,316.02,311.2797,338.19,21,7.02,4.68,False
AAUC,23.24,BASING,0.0,0,14,14,24.06,23.87,19,daily,2.71,1 bear-built-above · rel-vol 0.5x · regime CHOP,True,15,23.24,22.8914,24.06,286,3.53,2.35,False
ABCL,12.06,BASING,0.0,0,6,6,12.3177,12.25,7,1m,1.58,6 bear-built-above · rel-vol 1.1x · regime CHOP,True,6,12.06,11.8791,12.3177,552,2.14,1.42,False
ABNB,182.74,BASING,0.0,0,19,19,185.95,185.5,45,10m,1.51,31 bear-built-above · rel-vol 0.9x · regime CHOP,False,20,182.74,179.9989,185.95,36,1.76,1.17,False
ABT,114.4142,BASING,0.0,0,12,12,121.76,121.37,40,weekly,6.08,3 bear-built-above · rel-vol 0.8x · regime CHOP,False,12,114.4142,112.698,121.76,58,6.42,4.28,False
ACAD,30.41,BASING,0.0,0,11,11,30.5797,30.57,1,1h,0.53,11 bear-built-above · rel-vol 1.3x · regime CHOP,False,13,30.41,29.9538,30.5797,219,0.56,0.37,False
ACHR,6.36,BASING,0.0,0,20,20,6.62,6.48,14,daily,1.89,22 bear-built-above · rel-vol 0.7x · regime CHOP,False,20,6.36,6.2646,6.62,1048,4.09,2.73,False
ACHV,8.554,BASING,0,0,0,0,,,,,0,rel-vol 3.0x · regime CHOP,True,0,8.554,8.4257,9.4094,779,10.0,6.67,False
ACM,65.04,BASING,0.0,0,20,20,73.3,68.25,505,daily,4.94,23 bear-built-above · rel-vol 1.1x · regime CHOP,False,20,65.04,64.0644,73.3,102,12.7,8.47,False
ACN,183.46,BASING,0.0,0,13,13,193.44,190.69,275,daily,3.94,3 bear-built-above · rel-vol 0.8x · regime CHOP,False,13,183.46,180.7081,193.44,36,5.44,3.63,False
