ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,52.24,BASING,0.0,0,17,17,59.37,58.69,68,weekly,12.35,2 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,19,52.24,51.4564,59.37,127,13.65,9.1,False
AAL,13.9,BASING,0.0,0,20,20,14.83,14.772,6,weekly,6.27,40 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,21,13.9,13.6915,14.83,479,6.69,4.46,False
AAOI,110.04,BASING,0.0,0,18,18,113.1995,113.0,20,15m,2.69,20 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,18,110.04,108.3894,113.1995,60,2.87,1.91,False
AAOZ,13.21,BASING,0.0,0,5,5,13.82,13.7,13,10m,3.71,4 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,5,13.21,13.0119,13.82,504,4.62,3.08,False
AAP,42.73,BASING,0.0,0,6,6,56.18,46.85,933,daily,9.64,3 bear-built-above · rel-vol 2.0x · regime HOSTILE,False,9,42.73,42.089,56.18,156,31.48,20.98,False
AAPL,310.1096,BASING,0.0,0,20,20,338.19,333.43,476,daily,7.52,16 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,20,310.1096,305.458,338.19,21,9.05,6.04,False
AAUC,23.58,BASING,0.0,0,16,16,24.06,23.87,19,daily,1.23,rel-vol 0.9x · regime HOSTILE,False,19,23.58,23.2263,24.06,282,2.04,1.36,False
ABCL,11.12,BASING,0.0,0,18,18,11.53,11.525,1,45m,3.64,18 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,18,11.12,10.9532,11.53,599,3.69,2.46,False
ABNB,187.5,BASING,0,0,0,0,,,,,0,rel-vol 0.8x · regime HOSTILE,False,0,187.5,184.6875,206.25,35,10.0,6.67,False
ABT,116.1174,BASING,0.0,0,10,10,121.76,121.37,40,weekly,4.52,1 bear-built-above · rel-vol 1.2x · regime HOSTILE,True,11,116.1174,114.3756,121.76,57,4.86,3.24,False
ACAD,30.9023,BASING,0,0,0,0,,,,,0,rel-vol 0.6x · regime HOSTILE,False,3,30.9023,30.4388,33.9925,215,10.0,6.67,False
ACHR,6.24,BASING,0.0,0,20,20,6.62,6.48,14,daily,3.85,20 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,20,6.24,6.1464,6.62,1068,6.09,4.06,False
ACHV,8.08,BASING,0.0,0,17,17,8.14,8.11,4,1h,0.37,17 bear-built-above · rel-vol 0.8x · regime HOSTILE,True,17,8.08,7.9588,8.14,825,0.74,0.5,False
ACM,64.79,BASING,0.0,0,20,20,73.3,68.25,505,daily,5.34,4 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,20,64.79,63.8182,73.3,102,13.13,8.76,False
ACMR,78.92,BASING,0.0,0,16,16,85.88,85.0,88,30m,7.7,16 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,17,78.92,77.7362,85.88,84,8.82,5.88,False
ACN,185.15,BASING,0.0,0,15,15,193.44,190.69,275,daily,2.99,6 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,17,185.15,182.3727,193.44,36,4.48,2.98,False
ACRS,6.4013,BASING,0.0,0,1,1,6.415,6.41,1,10m,0.14,1 bear-built-above · rel-vol 1.1x · regime HOSTILE,True,1,6.4013,6.3053,6.415,1041,0.21,0.14,False
ACVA,7.43,BASING,0.0,0,20,20,8.71,8.5,22,weekly,14.4,12 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,21,7.43,7.3185,8.71,897,17.23,11.48,False
ADBE,276.88,BASING,0.0,0,6,6,293.38,282.74,1064,daily,2.12,rel-vol 0.9x · regime HOSTILE,True,6,276.88,272.7268,293.38,24,5.96,3.97,False
ADM,80.3,BASING,0.0,0,20,20,85.92,84.43,149,daily,5.14,13 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,21,80.3,79.0955,85.92,83,7.0,4.67,False
