ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
ALLO,Long,T1-STRONG_LONG,90,BREAKOUT,3.55,2.72,5.21,2.31,3.08,2.24,1532601522.0,-34.93,STOPPED,-1.0,False,2026-04-14_1348,2026-04-14_0646
POET,Long,T1-STRONG_LONG,100,PULLBACK,7.125,7.03,7.69,6.68,7.61,6.57,0.0,-6.25,STOPPED,-1.0,True,2026-04-14_1348,2026-04-14_0646
LUNR,Long,T1-STRONG_LONG,100,BREAKOUT,25.58,24.41,27.92,23.64,26.24,22.93,0.0,-7.58,STOPPED,-1.0,False,2026-04-14_1348,2026-04-14_0646
LWLG,Long,T1-STRONG_LONG,100,PULLBACK,10.84,10.62,11.8,12.1,12.3599,10.55,1174535084.0,11.62,STOPPED,-1.0,False,2026-04-14_1348,2026-04-14_0646
NAK,Long,T1-STRONG_LONG,93,PULLBACK,1.77,1.72,1.9601,1.89,1.95,1.86,0.0,6.78,NO_FILL,0.0,False,2026-04-14_1348,2026-04-14_0646
LAC,Long,T2-LONG,71,PULLBACK,4.23,4.22,4.65,4.42,4.5,4.38,0.0,4.49,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
IDYA,Long,T1-STRONG_LONG,100,BREAKOUT,34.5,30.52,42.46,31.98,33.69,30.71,0.0,-7.3,LOSING,-0.63,False,2026-04-14_1348,2026-04-14_0646
ASPI,Long,T1-STRONG_LONG,92,PULLBACK,4.85,4.84,7.05,5.1393,5.38,4.715,2032394558.0,5.96,STOPPED,-1.0,True,2026-04-14_1348,2026-04-14_0646
NUAI,Long,T3-LONG_WATCH,61,PULLBACK,4.35,4.3405,4.95,4.29,4.7,4.135,1466841699.0,-1.38,STOPPED,-1.0,True,2026-04-14_1348,2026-04-14_0646
SGI,Long,T3-LONG_WATCH,51,PULLBACK,76.5,73.92,84.44,82.2,84.31,79.37,1070748696.0,7.45,NO_FILL,0.0,False,2026-04-14_1348,2026-04-14_0646
TGB,Long,T2-LONG,76,PULLBACK,7.12,6.77,8.05,7.64,7.87,7.39,135707571.0,7.3,NO_FILL,0.0,False,2026-04-14_1348,2026-04-14_0646
VST,Long,T3-LONG_WATCH,59,BREAKOUT,161.49,158.2,168.07,164.35,165.28,160.34,0.0,1.77,WINNING,0.87,False,2026-04-14_1348,2026-04-14_0646
SPIR,Long,T1-STRONG_LONG,100,PULLBACK,18.85,17.92,22.54,20.92,23.15,19.5,0.0,10.98,NO_FILL,0.0,False,2026-04-14_1348,2026-04-14_0646
FIGR,Long,T2-LONG,56,PULLBACK,32.74,31.78,37.0,35.51,36.98,34.89,0.0,8.46,NO_FILL,0.0,False,2026-04-14_1348,2026-04-14_0646
LPTH,Long,T2-LONG,77,PULLBACK,13.67,13.405,14.6,14.5,15.16,13.865,2035875597.0,6.07,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
FORM,Long,T3-LONG_WATCH,70,PULLBACK,118.4,117.78,143.08,130.68,133.97,127.11,729127307.0,10.37,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
NB,Long,T1-STRONG_LONG,100,PULLBACK,4.98,4.88,5.41,5.02,5.29,4.965,0.0,0.8,WINNING,0.4,False,2026-04-14_1348,2026-04-14_0646
TNGX,Long,T1-STRONG_LONG,100,PULLBACK,20.34,19.96,23.36,24.1813,24.08,21.58,631584155.0,18.89,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
AMKR,Long,T1-STRONG_LONG,100,PULLBACK,56.2,55.14,68.22,61.0,62.6,60.7,0.0,8.54,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
SGHC,Long,T2-LONG,69,PULLBACK,10.34,10.3,11.44,10.96,11.15,10.82,1630679691.0,6.0,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
VSH,Long,T1-STRONG_LONG,100,PULLBACK,21.75,21.56,24.86,23.2,23.67,22.99,593462444.0,6.67,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
ALB,Long,T1-STRONG_LONG,97,PULLBACK,175.25,173.64,193.35,188.21,190.97,184.74,858026923.0,7.4,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
CLS,Long,T1-STRONG_LONG,100,PULLBACK,335.37,328.58,415.42,384.35,392.12,368.09,591626995.0,14.6,NO_FILL,0.0,False,2026-04-14_1348,2026-04-14_0646
SQM,Long,T1-STRONG_LONG,100,PULLBACK,82.9,82.25,94.39,89.3,90.5,87.3,0.0,7.72,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
VSTM,Long,T2-LONG,87,PULLBACK,5.43,5.36,6.36,6.15,6.14,5.67,679332249.0,13.26,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
DLO,Long,T2-LONG,91,PULLBACK,12.99,12.95,13.95,13.65,13.99,13.43,0.0,5.08,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
XNDU,Long,T1-STRONG_LONG,100,PULLBACK,12.55,11.49,15.25,14.6,16.3,12.29,0.0,16.33,TARGET_HIT,2.55,False,2026-04-14_1348,2026-04-14_0646
ALOY,Long,T1-STRONG_LONG,92,PULLBACK,12.13,12.08,16.57,12.3653,13.75,11.77,1776001569.0,1.94,STOPPED,-1.0,True,2026-04-14_1348,2026-04-14_0646
EXPE,Long,T1-STRONG_LONG,100,PULLBACK,230.76,226.87,275.53,248.57,252.12,243.37,0.0,7.72,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
HLNE,Long,T1-STRONG_LONG,100,PULLBACK,94.19,93.18,102.54,101.56,102.95,98.67,0.0,7.82,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
MXL,Long,T1-STRONG_LONG,100,PULLBACK,19.95,19.86,22.84,21.46,21.63,20.87,0.0,7.57,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
BNAI,Long,T1-STRONG_LONG,100,BREAKOUT,53.5,50.95,58.6,53.7,56.1385,51.42,650585743.0,0.37,WINNING,0.08,False,2026-04-14_1348,2026-04-14_0646
PWP,Long,T3-LONG_WATCH,66,PULLBACK,20.15,20.09,22.09,21.33,21.67,20.73,324683005.0,5.86,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
MANE,Long,T1-STRONG_LONG,75,PULLBACK,67.23,67.08,76.96,74.99,75.95,69.47,471242581.0,11.54,NO_FILL,0.0,True,2026-04-14_1348,2026-04-14_0646
TSAT,Long,T1-STRONG_LONG,100,PULLBACK,44.73,43.59,50.43,45.24,47.9,43.84,0.0,1.14,WINNING,0.45,False,2026-04-14_1348,2026-04-14_0646
