ticker,side,mode,tier,fem,rr,entry,stop,t1,dist_pct,float_label,float_m,float_rotation,vol_ratio_today,hot_days,move_pct,clean_air_pct,va_grade,conviction_ticks,news,_score,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_stop_px,_t1_px,_cutoff
HUIZ,Long,PULLBACK,T1-STRONG_LONG,100,4.5,1.4347,1.39,1.66,6.8,MEGA,491.47,0.0,1.9,1.0,40.1,,,,,1.2,1.0,0.0,1.0,0.0,1.39,1.4347,1.4547,0,2237,1545,0.0,5.04,3.17,1.39,1.66,10:30
SRXH,Long,PULLBACK,T1-STRONG_LONG,99,3.0,0.1469,0.1445,0.298,8.0,MEGA,277.46,0.18,2.5,1.0,47.6,,,,"-DILUTION [Feb 11 13:00], -DELISTING_RISK [Jan 08 12:15], +ACQUISITION [Jan 14 13:15], ~MANAGEMENT [Oct 01 12:00]",0.6,0.0,1.0,0.0,1.0,0.1445,0.1469,0.1669,0,41666,4464,0.0,62.96,5.85,0.1445,0.298,10:30
