ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
AVTR,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,15.15,14.39,15.91,,132,1.0,FAVORABLE,15.15,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T04:34:01.765126
WBD,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,30.8,27.81,32.34,,33,0.52,FAVORABLE,30.8,MARKET,0,NONE,2026-09-22,2026-09-22T04:35:55.171342
QCOM,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,191.6,176.25,201.18,,6,0.62,FAVORABLE,191.6,MARKET,20,CONVICTION,2026-09-22,2026-09-22T04:37:34.554525
ATAI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,7.33,6.96,7.7,,272,1.0,FAVORABLE,7.33,MARKET,4,MINOR,2026-09-22,2026-09-22T04:38:08.554591
TEM,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,77.43,73.56,85.05,,25,1.97,FAVORABLE,77.43,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T04:45:15.540444
GPN,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,85.29,80.52,96.95,,20,2.44,FAVORABLE,85.29,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T04:51:18.359953
NTNX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,70.8,65.59,74.34,,19,0.68,FAVORABLE,70.8,MARKET,1,VACUUM,2026-09-22,2026-09-22T04:53:09.418036
PCOR,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,51.69,46.95,54.27,,21,0.55,FAVORABLE,51.69,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T04:53:15.558048
QTWO,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,57.93,54.34,63.36,66.41,27,1.51,FAVORABLE,57.93,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T04:53:21.084061
DASH,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,194.22,182.79,221.5,222.15,8,2.39,FAVORABLE,194.22,MARKET,20,CONVICTION,2026-09-22,2026-09-22T05:01:01.380474
BURL,LONG,CONVICTION,100.0,BULL_BOUNCE_CONFIRMED,250.03,235.76,272.74,,7,1.59,FAVORABLE,250.03,LIMIT,20,COMPRESSION,2026-09-22,2026-09-22T05:12:39.118158
ECO,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,80.4,76.38,87.09,,24,1.66,FAVORABLE,80.4,MARKET,20,CONVICTION,2026-09-22,2026-09-22T05:10:34.327536
UPS,LONG,CONVICTION,97.5,BULL_BOUNCE_PENDING,94.77,86.78,108.6,,12,1.73,FAVORABLE,94.77,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T05:13:09.297364
TRI,LONG,CONVICTION,97.2,BULL_BOUNCE_PENDING,95.43,89.46,105.68,109.44,16,1.72,FAVORABLE,95.43,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T04:58:45.824235
EDRY,LONG,CONVICTION,97.1,BULL_BOUNCE_PENDING,69.32,63.74,72.79,,17,0.62,FAVORABLE,69.32,MARKET,13,MINOR,2026-09-22,2026-09-22T04:30:56.783662
QNRX,LONG,CONVICTION,96.5,BULL_BOUNCE_PENDING,6.77,6.43,7.33,,295,1.65,FAVORABLE,6.77,MARKET,18,MINOR,2026-09-22,2026-09-22T05:04:56.562191
INOD,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,60.74,56.85,68.68,,25,2.04,FAVORABLE,60.74,MARKET,15,CONVICTION,2026-09-22,2026-09-22T04:54:38.740222
SIG,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,99.0,94.05,103.95,,20,1.0,FAVORABLE,99.0,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T05:08:05.067807
OSK,LONG,CONVICTION,95.7,BULL_BOUNCE_PENDING,143.38,134.37,157.66,,11,1.59,FAVORABLE,143.38,MARKET,20,VACUUM,2026-09-22,2026-09-22T04:59:27.962306
MSFU,LONG,CONVICTION,95.7,BULL_BOUNCE_PENDING,38.14,36.23,42.19,43.82,52,2.12,FAVORABLE,38.14,MARKET,13,VACUUM,2026-09-22,2026-09-22T05:02:45.937663
PSIX,LONG,CONVICTION,95.7,BULL_BOUNCE_PENDING,46.42,44.1,48.74,,43,1.0,FAVORABLE,46.4225,MARKET,6,COMPRESSION,2026-09-22,2026-09-22T05:12:05.290906
MRNA,LONG,CONVICTION,95.6,BULL_BOUNCE_PENDING,169.1,153.27,177.56,,6,0.53,FAVORABLE,169.1,MARKET,20,MINOR,2026-09-22,2026-09-22T04:31:03.349677
COIN,LONG,CONVICTION,95.3,BULL_BOUNCE_PENDING,194.52,184.79,222.75,,10,2.9,FAVORABLE,194.52,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T04:34:23.891169
ROAD,LONG,CONVICTION,95.3,BULL_BOUNCE_PENDING,95.51,90.1,103.67,108.89,18,1.51,FAVORABLE,95.51,MARKET,20,CONVICTION,2026-09-22,2026-09-22T04:45:00.249417
TOPS,LONG,CONVICTION,95.0,BULL_BOUNCE_PENDING,1.35,1.28,1.42,,1481,1.0,FAVORABLE,1.35,MARKET,0,NONE,2026-09-22,2026-09-22T04:28:26.906320
ANF,LONG,CONVICTION,95.0,BULL_BOUNCE_PENDING,136.8,129.96,148.51,154.02,14,1.71,FAVORABLE,136.8,MARKET,20,CONVICTION,2026-09-22,2026-09-22T04:29:50.483507
SECZ,LONG,CONVICTION,95.0,BULL_BOUNCE_PENDING,13.6,12.92,14.77,,147,1.72,FAVORABLE,13.6,MARKET,20,MINOR,2026-09-22,2026-09-22T05:12:06.106432
PODD,LONG,CONVICTION,94.9,BULL_BOUNCE_PENDING,140.5,131.3,147.53,,10,0.76,FAVORABLE,140.5,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T04:56:53.249022
DAPP,LONG,CONVICTION,94.1,BULL_BOUNCE_PENDING,21.43,20.36,23.16,23.92,93,1.61,FAVORABLE,21.43,MARKET,16,CONVICTION,2026-09-22,2026-09-22T05:07:10.495644
HLNE,LONG,CONVICTION,94.0,BULL_BOUNCE_PENDING,88.31,82.74,97.02,,17,1.56,FAVORABLE,88.31,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T04:49:11.538819
NKTR,LONG,CONVICTION,93.5,BULL_BOUNCE_PENDING,67.3,60.68,70.67,,15,0.51,FAVORABLE,67.3,MARKET,20,VACUUM,2026-09-22,2026-09-22T05:07:18.985669
OKTA,LONG,CONVICTION,93.3,BULL_BOUNCE_PENDING,191.74,180.3,201.33,,8,0.84,FAVORABLE,191.74,MARKET,4,MINOR,2026-09-22,2026-09-22T04:34:10.560143
HP,LONG,CONVICTION,93.0,BULL_BOUNCE_PENDING,40.29,36.91,46.06,,29,1.71,FAVORABLE,40.29,MARKET,20,COMPRESSION,2026-09-22,2026-09-22T04:46:55.984740
WPM,LONG,CONVICTION,93.0,BULL_BOUNCE_PENDING,145.21,133.37,163.13,,8,1.51,FAVORABLE,145.21,MARKET,20,CONVICTION,2026-09-22,2026-09-22T04:58:48.550235
MYRG,LONG,CONVICTION,93.0,BULL_BOUNCE_CONFIRMED,289.41,272.38,332.4,332.4,5,2.52,FAVORABLE,289.41,LIMIT,20,CONVICTION,2026-09-22,2026-09-22T05:02:47.995670
CCUP,LONG,CONVICTION,92.3,BULL_BOUNCE_PENDING,25.8,24.51,28.1,28.78,77,1.78,FAVORABLE,25.8,MARKET,20,CONVICTION,2026-09-22,2026-09-22T05:06:57.489606
OUST,LONG,CONVICTION,92.2,BULL_BOUNCE_PENDING,37.7,34.87,42.2,,35,1.59,FAVORABLE,37.7,MARKET,13,MINOR,2026-09-22,2026-09-22T04:42:01.977560
