ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
LHAI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,1.97,1.87,2.07,,1015,1.0,FAVORABLE,1.97,MARKET,1,MINOR,2026-07-02,2026-07-02T05:16:01.210082
GH,LONG,CONVICTION,99.7,BULL_BOUNCE_PENDING,170.87,162.33,179.42,,11,1.0,FAVORABLE,170.8722,MARKET,2,MINOR,2026-07-02,2026-07-02T05:16:44.797873
CANF,LONG,CONVICTION,96.4,BULL_BOUNCE_PENDING,3.88,3.54,4.07,,291,0.56,FAVORABLE,3.88,MARKET,5,MINOR,2026-07-02,2026-07-02T05:16:08.748427
RDDT,LONG,CONVICTION,94.9,BULL_BOUNCE_PENDING,196.44,186.62,216.64,220.12,10,2.06,FAVORABLE,196.44,MARKET,5,CONVICTION,2026-07-02,2026-07-02T05:16:35.298219
NVTS,LONG,CONVICTION,92.1,BULL_BOUNCE_PENDING,16.19,15.38,17.86,,123,2.06,FAVORABLE,16.19,MARKET,5,MINOR,2026-07-02,2026-07-02T05:19:28.290906
HOOD,LONG,CONVICTION,90.7,BULL_BOUNCE_PENDING,109.49,104.02,120.05,,18,1.93,FAVORABLE,109.49,MARKET,5,COMPRESSION,2026-07-02,2026-07-02T05:21:15.780189
DXF,LONG,CONVICTION,88.1,BULL_BOUNCE_PENDING,1.16,0.96,1.22,,502,0.29,FAVORABLE,0.5798,STOP,5,MINOR,2026-07-02,2026-07-02T05:17:59.589362
CERS,LONG,CONVICTION,87.4,BULL_BOUNCE_CONFIRMED,3.05,2.9,3.2,,647,0.99,FAVORABLE,3.05,LIMIT,0,NONE,2026-07-02,2026-07-02T05:17:02.936145
AVEX,LONG,CONVICTION,87.2,BULL_BOUNCE_PENDING,19.5,17.85,20.48,,60,0.59,FAVORABLE,19.9,LIMIT,5,MINOR,2026-07-02,2026-07-02T05:25:59.482009
ADBE,LONG,CONVICTION,87.0,BULL_BOUNCE_CONFIRMED,215.92,205.72,233.38,242.97,9,1.71,FAVORABLE,215.9179,LIMIT,5,CONVICTION,2026-07-02,2026-07-02T05:26:14.302334
