ticker,stage,stage_pct,conviction,today_vol_pct_of_avg,recent_8bar_green_count,recent_8bar_move_pct,first_consumption_recent,days_since_advance,rej_tf,rej_tf_weight,rej_ticks,rej_wicked,bounce_tf,bounce_ticks,bounce_wicked,oh_fresh_w,oh_wicked_w,oh_effective_w,oh_n_fresh,oh_n_wicked,top_overhead,rejection_dt,rejection_price,bounce_dt,snapshot_price,target,stop,rr,n_bearish_total,n_bearish_consumed,risk_climax,risk_vol_ratio,av20_volume,fresh_bull_5m_below,n_overhead_remaining
SPCE,BOUNCED_WAITING,0,0,2.7,3,-2.3,False,1.2,1d,20,54,True,3m,9,False,160,1162,741.0,30,31,1d.54t~ | 1h.4t | 1h.3t,2026-06-02T09:00:00.000,6.68,2026-06-04T04:15:00.000,4.72,6.74,4.0219,2.89,2,0,False,0.03,49385032,0,61
SMR,BOUNCED_CLEAN,0,0,6.7,3,-1.1,False,1.6,4h,12,20,False,1d,59,True,44236,0,44236.0,41,0,1d.450t | 1d.308t | 1d.213t,2026-06-02T11:00:00.000,14.03,2026-06-03T19:15:00.000,12.22,14.61,11.3772,2.84,0,0,False,0.06,31923712,0,41
