ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
VRRM,SHORT,56.65,54.51,7.74,5.67,7.67,5.95,2499600,1140,2191.67,0.14,True,13.08,5.95,6.0095,5.831,1680,99.96,692.2078,1.03,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,PARABOLIC,0.5936,151.91,LOW
ZS,SHORT,25.87,23.84,147.0,136.85,146.2,140.6,1512855,50189,30.14,0.37,True,184.6,140.6,142.006,137.788,71,99.83,118.7951,0.922,STRONG,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,9.5248,160.79,LOW
SATL,SHORT,18.53,13.22,10.74,8.75,10.7,9.32,2921539,275826,10.59,0.29,True,10.74,9.32,9.4132,9.1336,1072,99.91,69.6619,0.922,STRONG,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,1.0845,148.24,LOW
PDD,SHORT,9.29,8.32,98.6,87.663,98.0,88.6,3455884,661083,5.23,0.09,True,96.64,88.6,89.486,86.828,112,99.23,35.0765,1.006,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,3.2152,1423.4,LOW
GRRR,SHORT,11.48,4.13,17.2,14.57,16.71,15.78,436940,62808,6.96,0.46,True,16.46,15.78,15.9378,15.4644,633,99.89,32.3644,0.922,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,1.0317,27.65,LOW
GFS,SHORT,9.17,7.79,85.42,81.71,85.42,82.95,1571420,323925,4.85,0.33,True,89.96,82.95,83.7795,81.291,120,99.54,23.4382,0.85,HOT,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,5.5368,548.42,LOW
